filepath,style index,style name
/media/andrea/New Volume/train/train/87181.jpg,2,Realism
/media/andrea/New Volume/train/train/49817.jpg,2,Realism
/media/andrea/New Volume/train/train/10948.jpg,0,Impressionism
/media/andrea/New Volume/train/train/63703.jpg,0,Impressionism
/media/andrea/New Volume/train/train/48911.jpg,2,Realism
/media/andrea/New Volume/train/train/11.jpg,2,Realism
/media/andrea/New Volume/train/train/65519.jpg,0,Impressionism
/media/andrea/New Volume/train/train/40320.jpg,2,Realism
/media/andrea/New Volume/train/train/67122.jpg,2,Realism
/media/andrea/New Volume/train/train/54183.jpg,0,Impressionism
/media/andrea/New Volume/train/train/31047.jpg,0,Impressionism
/media/andrea/New Volume/train/train/39235.jpg,0,Impressionism
/media/andrea/New Volume/train/train/18330.jpg,0,Impressionism
/media/andrea/New Volume/train/train/39045.jpg,2,Realism
/media/andrea/New Volume/train/train/101767.jpg,2,Realism
/media/andrea/New Volume/train/train/16374.jpg,0,Impressionism
/media/andrea/New Volume/train/train/87728.jpg,2,Realism
/media/andrea/New Volume/train/train/37467.jpg,0,Impressionism
/media/andrea/New Volume/train/train/20494.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/68005.jpg,0,Impressionism
/media/andrea/New Volume/train/train/46522.jpg,0,Impressionism
/media/andrea/New Volume/train/train/55820.jpg,0,Impressionism
/media/andrea/New Volume/train/train/86043.jpg,0,Impressionism
/media/andrea/New Volume/train/train/49417.jpg,2,Realism
/media/andrea/New Volume/train/train/69722.jpg,2,Realism
/media/andrea/New Volume/train/train/89452.jpg,0,Impressionism
/media/andrea/New Volume/train/train/24169.jpg,2,Realism
/media/andrea/New Volume/train/train/68079.jpg,2,Realism
/media/andrea/New Volume/train/train/4995.jpg,0,Impressionism
/media/andrea/New Volume/train/train/89666.jpg,2,Realism
/media/andrea/New Volume/train/train/371.jpg,0,Impressionism
/media/andrea/New Volume/train/train/58667.jpg,0,Impressionism
/media/andrea/New Volume/train/train/89924.jpg,2,Realism
/media/andrea/New Volume/train/train/60914.jpg,2,Realism
/media/andrea/New Volume/train/train/93887.jpg,2,Realism
/media/andrea/New Volume/train/train/14267.jpg,2,Realism
/media/andrea/New Volume/train/train/86054.jpg,2,Realism
/media/andrea/New Volume/train/train/92084.jpg,2,Realism
/media/andrea/New Volume/train/train/95529.jpg,2,Realism
/media/andrea/New Volume/train/train/60874.jpg,2,Realism
/media/andrea/New Volume/train/train/64622.jpg,2,Realism
/media/andrea/New Volume/train/train/5048.jpg,2,Realism
/media/andrea/New Volume/train/train/88645.jpg,0,Impressionism
/media/andrea/New Volume/train/train/88029.jpg,0,Impressionism
/media/andrea/New Volume/train/train/64045.jpg,0,Impressionism
/media/andrea/New Volume/train/train/18442.jpg,2,Realism
/media/andrea/New Volume/train/train/64507.jpg,0,Impressionism
/media/andrea/New Volume/train/train/31752.jpg,1,Cubism
/media/andrea/New Volume/train/train/8897.jpg,0,Impressionism
/media/andrea/New Volume/train/train/81569.jpg,0,Impressionism
/media/andrea/New Volume/train/train/32024.jpg,0,Impressionism
/media/andrea/New Volume/train/train/35850.jpg,1,Cubism
/media/andrea/New Volume/train/train/4850.jpg,2,Realism
/media/andrea/New Volume/train/train/52997.jpg,0,Impressionism
/media/andrea/New Volume/train/train/42565.jpg,2,Realism
/media/andrea/New Volume/train/train/71337.jpg,2,Realism
/media/andrea/New Volume/train/train/62887.jpg,0,Impressionism
/media/andrea/New Volume/train/train/37707.jpg,0,Impressionism
/media/andrea/New Volume/train/train/45597.jpg,0,Impressionism
/media/andrea/New Volume/train/train/37216.jpg,2,Realism
/media/andrea/New Volume/train/train/3776.jpg,2,Realism
/media/andrea/New Volume/train/train/66523.jpg,0,Impressionism
/media/andrea/New Volume/train/train/84242.jpg,2,Realism
/media/andrea/New Volume/train/train/14115.jpg,2,Realism
/media/andrea/New Volume/train/train/70998.jpg,0,Impressionism
/media/andrea/New Volume/train/train/41790.jpg,2,Realism
/media/andrea/New Volume/train/train/29621.jpg,2,Realism
/media/andrea/New Volume/train/train/3336.jpg,0,Impressionism
/media/andrea/New Volume/train/train/38549.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/68498.jpg,2,Realism
/media/andrea/New Volume/train/train/23613.jpg,0,Impressionism
/media/andrea/New Volume/train/train/83890.jpg,2,Realism
/media/andrea/New Volume/train/train/2556.jpg,2,Realism
/media/andrea/New Volume/train/train/28451.jpg,2,Realism
/media/andrea/New Volume/train/train/101437.jpg,2,Realism
/media/andrea/New Volume/train/train/89076.jpg,2,Realism
/media/andrea/New Volume/train/train/96336.jpg,2,Realism
/media/andrea/New Volume/train/train/76387.jpg,2,Realism
/media/andrea/New Volume/train/train/84796.jpg,2,Realism
/media/andrea/New Volume/train/train/16866.jpg,0,Impressionism
/media/andrea/New Volume/train/train/59759.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/73335.jpg,1,Cubism
/media/andrea/New Volume/train/train/11844.jpg,0,Impressionism
/media/andrea/New Volume/train/train/63591.jpg,0,Impressionism
/media/andrea/New Volume/train/train/89840.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/55993.jpg,2,Realism
/media/andrea/New Volume/train/train/23106.jpg,2,Realism
/media/andrea/New Volume/train/train/70664.jpg,0,Impressionism
/media/andrea/New Volume/train/train/94413.jpg,0,Impressionism
/media/andrea/New Volume/train/train/81158.jpg,0,Impressionism
/media/andrea/New Volume/train/train/74768.jpg,0,Impressionism
/media/andrea/New Volume/train/train/10381.jpg,2,Realism
/media/andrea/New Volume/train/train/50954.jpg,2,Realism
/media/andrea/New Volume/train/train/92047.jpg,0,Impressionism
/media/andrea/New Volume/train/train/78224.jpg,0,Impressionism
/media/andrea/New Volume/train/train/9642.jpg,0,Impressionism
/media/andrea/New Volume/train/train/62205.jpg,2,Realism
/media/andrea/New Volume/train/train/32208.jpg,0,Impressionism
/media/andrea/New Volume/train/train/90971.jpg,0,Impressionism
/media/andrea/New Volume/train/train/102150.jpg,2,Realism
/media/andrea/New Volume/train/train/8204.jpg,0,Impressionism
/media/andrea/New Volume/train/train/98138.jpg,0,Impressionism
/media/andrea/New Volume/train/train/77392.jpg,2,Realism
/media/andrea/New Volume/train/train/81262.jpg,0,Impressionism
/media/andrea/New Volume/train/train/34505.jpg,2,Realism
/media/andrea/New Volume/train/train/35319.jpg,2,Realism
/media/andrea/New Volume/train/train/97495.jpg,2,Realism
/media/andrea/New Volume/train/train/28002.jpg,2,Realism
/media/andrea/New Volume/train/train/11147.jpg,0,Impressionism
/media/andrea/New Volume/train/train/57363.jpg,2,Realism
/media/andrea/New Volume/train/train/3337.jpg,0,Impressionism
/media/andrea/New Volume/train/train/638.jpg,0,Impressionism
/media/andrea/New Volume/train/train/55086.jpg,0,Impressionism
/media/andrea/New Volume/train/train/69275.jpg,0,Impressionism
/media/andrea/New Volume/train/train/25985.jpg,0,Impressionism
/media/andrea/New Volume/train/train/48515.jpg,1,Cubism
/media/andrea/New Volume/train/train/14444.jpg,2,Realism
/media/andrea/New Volume/train/train/31174.jpg,0,Impressionism
/media/andrea/New Volume/train/train/42150.jpg,0,Impressionism
/media/andrea/New Volume/train/train/50313.jpg,0,Impressionism
/media/andrea/New Volume/train/train/76735.jpg,0,Impressionism
/media/andrea/New Volume/train/train/69686.jpg,2,Realism
/media/andrea/New Volume/train/train/15886.jpg,0,Impressionism
/media/andrea/New Volume/train/train/17616.jpg,2,Realism
/media/andrea/New Volume/train/train/83810.jpg,2,Realism
/media/andrea/New Volume/train/train/22008.jpg,2,Realism
/media/andrea/New Volume/train/train/90510.jpg,2,Realism
/media/andrea/New Volume/train/train/93706.jpg,1,Cubism
/media/andrea/New Volume/train/train/12968.jpg,2,Realism
/media/andrea/New Volume/train/train/66290.jpg,2,Realism
/media/andrea/New Volume/train/train/13945.jpg,2,Realism
/media/andrea/New Volume/train/train/40727.jpg,2,Realism
/media/andrea/New Volume/train/train/101990.jpg,2,Realism
/media/andrea/New Volume/train/train/20400.jpg,2,Realism
/media/andrea/New Volume/train/train/71388.jpg,0,Impressionism
/media/andrea/New Volume/train/train/15203.jpg,0,Impressionism
/media/andrea/New Volume/train/train/90011.jpg,0,Impressionism
/media/andrea/New Volume/train/train/23666.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/29702.jpg,2,Realism
/media/andrea/New Volume/train/train/63215.jpg,2,Realism
/media/andrea/New Volume/train/train/62.jpg,2,Realism
/media/andrea/New Volume/train/train/37533.jpg,0,Impressionism
/media/andrea/New Volume/train/train/96975.jpg,0,Impressionism
/media/andrea/New Volume/train/train/58445.jpg,2,Realism
/media/andrea/New Volume/train/train/74777.jpg,2,Realism
/media/andrea/New Volume/train/train/66576.jpg,2,Realism
/media/andrea/New Volume/train/train/65995.jpg,0,Impressionism
/media/andrea/New Volume/train/train/9633.jpg,0,Impressionism
/media/andrea/New Volume/train/train/17489.jpg,0,Impressionism
/media/andrea/New Volume/train/train/12142.jpg,2,Realism
/media/andrea/New Volume/train/train/90134.jpg,0,Impressionism
/media/andrea/New Volume/train/train/22295.jpg,2,Realism
/media/andrea/New Volume/train/train/38910.jpg,0,Impressionism
/media/andrea/New Volume/train/train/24376.jpg,0,Impressionism
/media/andrea/New Volume/train/train/54136.jpg,0,Impressionism
/media/andrea/New Volume/train/train/2296.jpg,2,Realism
/media/andrea/New Volume/train/train/100698.jpg,2,Realism
/media/andrea/New Volume/train/train/100609.jpg,2,Realism
/media/andrea/New Volume/train/train/44331.jpg,0,Impressionism
/media/andrea/New Volume/train/train/15944.jpg,0,Impressionism
/media/andrea/New Volume/train/train/25747.jpg,0,Impressionism
/media/andrea/New Volume/train/train/58269.jpg,2,Realism
/media/andrea/New Volume/train/train/74970.jpg,2,Realism
/media/andrea/New Volume/train/train/5933.jpg,0,Impressionism
/media/andrea/New Volume/train/train/89327.jpg,0,Impressionism
/media/andrea/New Volume/train/train/57970.jpg,2,Realism
/media/andrea/New Volume/train/train/34213.jpg,0,Impressionism
/media/andrea/New Volume/train/train/18432.jpg,2,Realism
/media/andrea/New Volume/train/train/8989.jpg,2,Realism
/media/andrea/New Volume/train/train/99746.jpg,2,Realism
/media/andrea/New Volume/train/train/73858.jpg,1,Cubism
/media/andrea/New Volume/train/train/55444.jpg,2,Realism
/media/andrea/New Volume/train/train/30751.jpg,0,Impressionism
/media/andrea/New Volume/train/train/18896.jpg,0,Impressionism
/media/andrea/New Volume/train/train/73945.jpg,2,Realism
/media/andrea/New Volume/train/train/4783.jpg,2,Realism
/media/andrea/New Volume/train/train/41646.jpg,2,Realism
/media/andrea/New Volume/train/train/88742.jpg,2,Realism
/media/andrea/New Volume/train/train/71240.jpg,2,Realism
/media/andrea/New Volume/train/train/87229.jpg,0,Impressionism
/media/andrea/New Volume/train/train/73475.jpg,0,Impressionism
/media/andrea/New Volume/train/train/24694.jpg,2,Realism
/media/andrea/New Volume/train/train/70933.jpg,2,Realism
/media/andrea/New Volume/train/train/19336.jpg,2,Realism
/media/andrea/New Volume/train/train/85619.jpg,2,Realism
/media/andrea/New Volume/train/train/30111.jpg,0,Impressionism
/media/andrea/New Volume/train/train/20731.jpg,2,Realism
/media/andrea/New Volume/train/train/70868.jpg,2,Realism
/media/andrea/New Volume/train/train/96773.jpg,2,Realism
/media/andrea/New Volume/train/train/52177.jpg,2,Realism
/media/andrea/New Volume/train/train/70039.jpg,2,Realism
/media/andrea/New Volume/train/train/100351.jpg,2,Realism
/media/andrea/New Volume/train/train/47837.jpg,0,Impressionism
/media/andrea/New Volume/train/train/10098.jpg,0,Impressionism
/media/andrea/New Volume/train/train/44040.jpg,2,Realism
/media/andrea/New Volume/train/train/78268.jpg,2,Realism
/media/andrea/New Volume/train/train/57828.jpg,0,Impressionism
/media/andrea/New Volume/train/train/39187.jpg,2,Realism
/media/andrea/New Volume/train/train/86254.jpg,0,Impressionism
/media/andrea/New Volume/train/train/41218.jpg,2,Realism
/media/andrea/New Volume/train/train/30000.jpg,2,Realism
/media/andrea/New Volume/train/train/55720.jpg,2,Realism
/media/andrea/New Volume/train/train/19606.jpg,0,Impressionism
/media/andrea/New Volume/train/train/54625.jpg,2,Realism
/media/andrea/New Volume/train/train/1649.jpg,2,Realism
/media/andrea/New Volume/train/train/100936.jpg,0,Impressionism
/media/andrea/New Volume/train/train/7909.jpg,2,Realism
/media/andrea/New Volume/train/train/59573.jpg,0,Impressionism
/media/andrea/New Volume/train/train/6024.jpg,0,Impressionism
/media/andrea/New Volume/train/train/67078.jpg,0,Impressionism
/media/andrea/New Volume/train/train/67867.jpg,2,Realism
/media/andrea/New Volume/train/train/31595.jpg,0,Impressionism
/media/andrea/New Volume/train/train/55907.jpg,0,Impressionism
/media/andrea/New Volume/train/train/7032.jpg,2,Realism
/media/andrea/New Volume/train/train/42303.jpg,2,Realism
/media/andrea/New Volume/train/train/74680.jpg,0,Impressionism
/media/andrea/New Volume/train/train/65827.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/16830.jpg,0,Impressionism
/media/andrea/New Volume/train/train/100508.jpg,0,Impressionism
/media/andrea/New Volume/train/train/24253.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/62360.jpg,1,Cubism
/media/andrea/New Volume/train/train/11641.jpg,2,Realism
/media/andrea/New Volume/train/train/20687.jpg,0,Impressionism
/media/andrea/New Volume/train/train/83453.jpg,0,Impressionism
/media/andrea/New Volume/train/train/47631.jpg,2,Realism
/media/andrea/New Volume/train/train/34205.jpg,2,Realism
/media/andrea/New Volume/train/train/90766.jpg,2,Realism
/media/andrea/New Volume/train/train/91087.jpg,2,Realism
/media/andrea/New Volume/train/train/68199.jpg,0,Impressionism
/media/andrea/New Volume/train/train/78853.jpg,2,Realism
/media/andrea/New Volume/train/train/45454.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/76935.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/7066.jpg,2,Realism
/media/andrea/New Volume/train/train/44087.jpg,2,Realism
/media/andrea/New Volume/train/train/57308.jpg,2,Realism
/media/andrea/New Volume/train/train/13758.jpg,2,Realism
/media/andrea/New Volume/train/train/21727.jpg,2,Realism
/media/andrea/New Volume/train/train/34871.jpg,2,Realism
/media/andrea/New Volume/train/train/85297.jpg,2,Realism
/media/andrea/New Volume/train/train/11458.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/23656.jpg,2,Realism
/media/andrea/New Volume/train/train/65616.jpg,2,Realism
/media/andrea/New Volume/train/train/7936.jpg,1,Cubism
/media/andrea/New Volume/train/train/26986.jpg,0,Impressionism
/media/andrea/New Volume/train/train/80262.jpg,2,Realism
/media/andrea/New Volume/train/train/24338.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/75181.jpg,4,Northern Renaissance
/media/andrea/New Volume/train/train/24571.jpg,0,Impressionism
/media/andrea/New Volume/train/train/86460.jpg,2,Realism
/media/andrea/New Volume/train/train/63774.jpg,2,Realism
/media/andrea/New Volume/train/train/51423.jpg,2,Realism
/media/andrea/New Volume/train/train/45204.jpg,0,Impressionism
/media/andrea/New Volume/train/train/52269.jpg,2,Realism
/media/andrea/New Volume/train/train/100307.jpg,2,Realism
/media/andrea/New Volume/train/train/101658.jpg,2,Realism
/media/andrea/New Volume/train/train/29599.jpg,2,Realism
/media/andrea/New Volume/train/train/4351.jpg,2,Realism
/media/andrea/New Volume/train/train/33693.jpg,0,Impressionism
/media/andrea/New Volume/train/train/21477.jpg,0,Impressionism
/media/andrea/New Volume/train/train/16395.jpg,2,Realism
/media/andrea/New Volume/train/train/30764.jpg,2,Realism
/media/andrea/New Volume/train/train/9338.jpg,2,Realism
/media/andrea/New Volume/train/train/55810.jpg,2,Realism
/media/andrea/New Volume/train/train/57764.jpg,0,Impressionism
/media/andrea/New Volume/train/train/97606.jpg,2,Realism
/media/andrea/New Volume/train/train/73134.jpg,0,Impressionism
/media/andrea/New Volume/train/train/48822.jpg,0,Impressionism
/media/andrea/New Volume/train/train/64182.jpg,0,Impressionism
/media/andrea/New Volume/train/train/22597.jpg,2,Realism
/media/andrea/New Volume/train/train/21401.jpg,2,Realism
/media/andrea/New Volume/train/train/73149.jpg,0,Impressionism
/media/andrea/New Volume/train/train/53028.jpg,2,Realism
/media/andrea/New Volume/train/train/30145.jpg,2,Realism
